sk_id_curr,amt_credit,amt_goods_price,credit_agency_1_rating,credit_agency_2_rating,credit_agency_3_rating,days_credit,days_credit_enddate,remaining_installment,buro_avg_amt_instalment,buro_max_amt_instalment,occupation_type,organization_type,code_gender,days_birth,days_id_publish,customer_since,annual_income,days_employed,name_contract_type,target
1005797,237024.0,180000.0,0.689571,0.674126,0.610991,-1636.25,-941.813,7.25424,13694.5,249557.0,Core staff,Self-employed,M,19717,3230,12850,400000,9276,Cash loans,0
1005798,1467610.0,1350000.0,0.0,0.640705,0.733815,-1231.4,1778.0,25.8182,4590.27,4590.27,Laborers,Industry: type 9,M,20762,4302,99,420000,365243,Cash loans,0
1005799,133529.0,121500.0,0.657474,0.708072,0.454321,-1373.25,-1068.43,2.30645,26086.4,240618.0,Laborers,Business Entity Type 3,M,16471,33,4021,440000,5588,Cash loans,0
1005800,942300.0,675000.0,0.0,0.666525,0.461482,-839.667,-203.0,4.56,6317.88,15950.7,Core staff,Trade: type 3,F,13627,3430,3419,460000,1601,Cash loans,0
1005801,585000.0,585000.0,0.811881,0.700283,0.598926,-977.0,370.0,5.47368,15856.3,28211.6,Laborers,Business Entity Type 3,M,15919,4250,5844,480000,2226,Cash loans,0
1005802,521280.0,450000.0,0.0,0.676911,0.622922,-1497.38,988.938,5.46154,3540.12,3543.12,High skill tech staff,Business Entity Type 3,M,11473,4134,5771,500000,4503,Cash loans,0
1005803,315000.0,315000.0,0.0,0.710453,0.300108,-1055.33,-461.6,3.0,37829.3,37830.3,Medicine staff,Medicine,F,24582,4527,2956,520000,365243,Revolving loans,0
1005804,646920.0,540000.0,0.705921,0.699543,0.0,-455.0,-121.0,0.0,0.0,0.0,High skill tech staff,Business Entity Type 3,M,11565,3749,6042,540000,4567,Cash loans,0
1005805,675000.0,675000.0,0.365663,0.492852,0.358951,-1234.0,593.0,5.83333,32837.7,145862.0,Managers,Self-employed,F,9738,2361,1943,560000,317,Revolving loans,0
1005806,237024.0,180000.0,0.586963,0.649616,0.0,0.0,0.0,6.5,3999.76,3999.82,Laborers,Business Entity Type 3,M,13819,5597,5592,580000,3254,Cash loans,0
1005807,787131.0,679500.0,0.0,0.542226,0.0,0.0,0.0,5.35,10761.8,17549.0,Sales staff,Self-employed,F,16980,519,9737,600000,2615,Cash loans,0
1005808,270000.0,270000.0,0.454092,0.494901,0.230159,-1404.14,-606.538,15.0,50570.8,452012.0,Laborers,XNA,F,14340,4176,7336,620000,193,Cash loans,0
1005809,859500.0,859500.0,0.0,0.684973,0.0,-798.0,-517.0,8.33333,18838.8,93007.8,Laborers,Business Entity Type 3,M,19052,2597,8297,640000,3468,Cash loans,0
1005810,900000.0,900000.0,0.871808,0.708704,0.306202,-1466.6,2036.6,6.07692,13884.4,24960.6,Core staff,Trade: type 7,F,19096,2546,11829,660000,2657,Cash loans,0
1005811,180000.0,180000.0,0.0,0.403938,0.0,0.0,0.0,6.0,9607.95,10231.4,Core staff,School,F,21198,4461,11228,680000,365243,Revolving loans,0
1005812,877500.0,877500.0,0.550636,0.680302,0.353988,-903.0,2791.36,5.0,31015.3,126984.0,Laborers,Business Entity Type 3,M,12686,4937,908,100000,2913,Cash loans,0
1005813,738567.0,616500.0,0.0,0.356183,0.0,0.0,0.0,11.2273,6954.02,42552.2,Core staff,Business Entity Type 3,F,8544,1216,43,120000,385,Cash loans,0
1005814,225000.0,225000.0,0.0,0.710952,0.425893,-260.0,9263.33,10.5,9897.08,9897.08,0,0,F,21069,4272,6419,140000,365243,Cash loans,0
1005815,781920.0,675000.0,0.0,0.599252,0.265049,-1292.5,2996.0,4.74074,7285.3,197740.0,Drivers,Self-employed,M,11423,4013,5242,160000,3098,Cash loans,0
1005816,379008.0,360000.0,0.0,0.221056,0.712155,-924.0,398.2,0.0,0.0,0.0,Core staff,Other,F,18447,1866,8122,180000,4632,Cash loans,0
1005817,1647000.0,1647000.0,0.0,0.565,0.627991,-1700.25,3581.29,18.2941,13679.9,129654.0,Laborers,XNA,F,14289,4570,151,200000,1282,Cash loans,0
1005818,90000.0,90000.0,0.106642,0.564134,0.297087,-453.0,13473.5,5.73333,6194.25,15413.8,Laborers,Business Entity Type 3,M,13701,3544,7687,220000,2043,Cash loans,1
1005819,1166720.0,913500.0,0.751954,0.635919,0.295583,-1521.0,-869.7,19.5857,12298.8,24146.8,Sales staff,Business Entity Type 3,F,17411,931,4893,240000,3902,Cash loans,0
1005820,592560.0,450000.0,0.0,0.749688,0.15952,-694.625,-443.875,18.15,20827.7,70728.0,Laborers,Business Entity Type 3,F,22395,4730,12994,260000,365243,Cash loans,0
1005821,762768.0,720000.0,0.179115,0.548114,0.151008,-956.444,401.0,12.1875,8600.51,201921.0,Core staff,Business Entity Type 3,M,11705,3818,3359,280000,4228,Cash loans,0
1005822,1035000.0,1035000.0,0.0,0.179357,0.636376,-1266.5,-223.0,4.5,7781.17,13650.2,Laborers,Industry: type 4,M,11224,2846,5064,300000,2885,Cash loans,0
1005823,545040.0,450000.0,0.550546,0.346896,0.0,-2737.0,-1568.0,5.0,7821.83,27874.4,Laborers,Trade: type 3,F,13565,4316,6025,320000,1154,Cash loans,0
1005824,153504.0,144000.0,0.237774,0.265231,0.248536,-185.0,4123.0,6.41667,7219.3,12964.8,Cleaning staff,University,F,10887,2884,4772,340000,1526,Cash loans,0
1005825,225000.0,225000.0,0.0,0.478623,0.681706,-1255.5,-952.0,6.0,5039.74,6297.79,Managers,Business Entity Type 3,F,18983,2530,3774,360000,332,Cash loans,0
1005826,481496.0,454500.0,0.0,0.695571,0.723837,-2678.0,-2314.0,9.0,8715.73,8723.66,Laborers,Government,F,22422,4529,3617,380000,4489,Cash loans,0
1005827,337500.0,337500.0,0.0,0.379002,0.0,0.0,0.0,12.9545,13880.6,19661.9,Sales staff,Self-employed,F,19306,2827,12359,400000,375,Revolving loans,1
1005828,305222.0,252000.0,0.0,0.75059,0.581484,-1226.75,-366.571,4.0,9096.57,10189.3,Security staff,Transport: type 2,M,19493,3022,738,420000,3277,Cash loans,0
1005829,284400.0,225000.0,0.0,0.710295,0.833787,-1735.5,-1444.0,5.78261,7162.08,8885.75,Laborers,Self-employed,M,13909,4185,7547,440000,1275,Cash loans,1
1005830,508496.0,454500.0,0.571706,0.489185,0.477649,-1525.8,6657.5,6.96667,20559.2,61238.8,Core staff,Government,F,17269,804,3632,460000,2404,Cash loans,0
1005831,187704.0,148500.0,0.205517,0.639068,0.607557,-464.0,622.5,5.57143,7257.26,27974.0,Core staff,Government,F,13080,3354,7765,100000,5907,Cash loans,0
1005832,225000.0,225000.0,0.0,0.295693,0.331251,-206.0,342.0,7.5,11823.0,11823.0,Core staff,Kindergarten,F,12500,3893,487,120000,961,Revolving loans,0
1005833,964368.0,832500.0,0.236122,0.455624,0.0,-176.0,250.0,5.0,8274.4,8274.55,Laborers,XNA,F,8259,876,885,140000,1176,Cash loans,0
1005834,81504.0,72000.0,0.466476,0.0649326,0.662638,-762.0,-642.0,4.89474,5433.92,17618.0,Sales staff,Business Entity Type 3,F,13385,1123,1419,160000,1659,Cash loans,0
1005835,152820.0,135000.0,0.0,0.268856,0.000527265,-2289.5,-674.0,8.42593,10762.8,79229.5,Core staff,Services,F,13254,4649,172,180000,1746,Cash loans,1
1005836,326439.0,229500.0,0.0,0.781974,0.434733,-1879.0,-707.75,7.22222,10305.6,53799.8,Laborers,Housing,F,16535,90,5089,200000,2524,Cash loans,1
1005837,728460.0,675000.0,0.598467,0.626769,0.736623,-1571.5,1262.0,15.5484,14882.5,27580.3,Accountants,Business Entity Type 3,F,16274,4174,1440,220000,3915,Cash loans,0
1005838,780363.0,697500.0,0.645394,0.277667,0.466864,-1510.67,-577.667,15.825,35388.7,772378.0,Drivers,Self-employed,M,21899,4763,4763,240000,365243,Cash loans,0
1005839,448056.0,315000.0,0.319751,0.695571,0.657784,-1726.2,1190.8,20.5,33137.4,729563.0,Laborers,Business Entity Type 3,F,14122,4927,1854,260000,4515,Cash loans,0
1005840,687600.0,450000.0,0.499709,0.742761,0.397946,-1731.67,-1238.58,2.0,32436.7,32437.2,Drivers,Business Entity Type 1,M,13625,5019,1775,280000,2101,Cash loans,0
1005841,584766.0,472500.0,0.0,0.591825,0.0,-2194.0,-1860.0,10.9167,8328.24,11272.7,Laborers,Government,F,20383,3946,3830,300000,365243,Cash loans,0
1005842,961146.0,688500.0,0.0,0.747016,0.54781,-964.2,6394.2,3.56522,10158.1,14903.3,Sales staff,Business Entity Type 3,F,18333,1557,5006,320000,214,Cash loans,0
1005843,755190.0,675000.0,0.273766,0.357312,0.382502,-953.455,383.667,3.3871,7865.0,19827.4,Laborers,XNA,F,10010,2468,803,340000,210,Cash loans,1
1005844,269550.0,225000.0,0.0,0.201471,0.0,0.0,0.0,6.0,9644.49,9652.59,Laborers,Transport: type 4,F,16472,13,328,360000,164,Cash loans,1
1005845,254700.0,225000.0,0.0,0.355126,0.76364,-1267.0,778.5,3.1875,12583.1,57894.5,Laborers,XNA,F,13353,3225,1885,380000,142,Cash loans,0
1005846,640080.0,450000.0,0.0,0.630037,0.243186,-466.19,-199.571,7.73611,13609.7,141459.0,Security staff,Medicine,F,22391,1553,4399,400000,365243,Cash loans,0
1005847,182448.0,157500.0,0.0,0.76093,0.0,0.0,0.0,8.25,13959.1,33601.8,Sales staff,Self-employed,F,9419,1430,5390,420000,412,Cash loans,0
1005848,521280.0,450000.0,0.468653,0.26652,0.665855,-1016.14,-847.769,9.32258,56408.4,1157630.0,Laborers,XNA,M,15399,4735,3798,440000,3038,Cash loans,0
1005849,270000.0,270000.0,0.163502,0.406468,0.519097,-445.5,15427.5,17.0769,11549.0,53931.8,Accountants,Business Entity Type 3,F,9112,1786,106,460000,684,Revolving loans,0
1005850,1288350.0,1125000.0,0.0,0.472989,0.733815,-1014.11,-127.889,12.0,8233.71,13318.9,Laborers,Military,F,22693,4167,1621,480000,365243,Cash loans,0
1005851,276278.0,238500.0,0.0,0.722827,0.477649,-668.385,2221.75,13.4519,12381.1,18478.8,Core staff,University,F,19314,2850,9648,500000,4028,Cash loans,0
1005852,835380.0,675000.0,0.370792,0.683177,0.0,-195.0,1628.0,3.66667,34947.8,70019.6,High skill tech staff,Housing,F,12925,4007,6968,520000,409,Cash loans,0
1005853,1350000.0,1350000.0,0.0,0.0989597,0.37065,-959.0,212.0,4.95,3528.28,4802.13,Laborers,XNA,M,17305,842,10172,540000,6579,Cash loans,0
1005854,1258650.0,1125000.0,0.0,0.594949,0.832785,-1523.78,-348.333,3.0,12657.9,29740.3,Laborers,XNA,M,21375,2640,2004,560000,365243,Cash loans,0
1005855,203760.0,180000.0,0.0,0.656286,0.583238,-364.2,375.6,0.0,0.0,0.0,Laborers,Industry: type 3,F,20872,4393,96,580000,365243,Cash loans,0
1005856,101880.0,90000.0,0.0,0.265107,0.631355,-1668.8,-560.6,7.36585,15233.0,199555.0,Cooking staff,Business Entity Type 3,M,11165,1373,3823,600000,511,Cash loans,0
1005857,269550.0,225000.0,0.0,0.747891,0.703203,-927.375,-346.25,8.0,14213.3,14213.3,High skill tech staff,Electricity,M,17677,1205,7064,620000,681,Cash loans,0
1005858,364896.0,315000.0,0.0,0.582145,0.0,0.0,0.0,29.3953,40106.0,507403.0,High skill tech staff,School,F,15616,1460,8587,640000,146,Cash loans,0
1005859,180000.0,180000.0,0.0,0.206897,0.758393,-1583.75,1327.38,5.22222,5554.97,14980.3,Sales staff,Self-employed,F,11848,2335,1800,660000,779,Revolving loans,0
1005860,247275.0,225000.0,0.0,0.619451,0.631355,-1546.38,-991.375,10.4,9457.68,26320.8,Laborers,Business Entity Type 2,F,18369,1734,8495,680000,365243,Cash loans,0
1005861,450000.0,450000.0,0.0,0.680412,0.569149,-414.0,-292.0,5.5,3689.71,6589.8,Laborers,Other,F,11336,1183,789,100000,1764,Cash loans,0
1005862,405000.0,405000.0,0.225934,0.703139,0.374021,-598.2,-321.25,5.6,20330.3,83529.5,Laborers,Industry: type 5,M,9834,2502,5278,120000,821,Revolving loans,0
1005863,1078200.0,900000.0,0.0,0.533442,0.709189,-1427.0,-362.0,5.57692,13582.6,17678.2,Laborers,Business Entity Type 3,F,23542,4782,13707,140000,365243,Cash loans,0
1005864,207711.0,189000.0,0.77212,0.689579,0.598926,-609.5,-123.75,5.55172,7377.49,41833.9,Laborers,XNA,F,17780,1338,5818,160000,9072,Cash loans,0
1005865,679500.0,679500.0,0.895479,0.712334,0.722393,-1248.64,-531.7,6.0,14970.0,42590.0,Core staff,Kindergarten,F,22027,4257,4257,180000,1695,Cash loans,0
1005866,509400.0,450000.0,0.0,0.677685,0.692559,-1682.0,1361.4,9.7619,9809.27,84879.1,Core staff,Kindergarten,F,16470,3,4291,200000,7061,Cash loans,0
1005867,1354500.0,1354500.0,0.849683,0.641686,0.771362,-1245.25,1584.5,6.41667,23208.9,42185.7,High skill tech staff,Industry: type 9,F,18345,1898,1857,220000,10490,Cash loans,0
1005868,295668.0,193500.0,0.0,0.6574,0.522697,-1638.67,-1045.8,11.1515,46231.6,735903.0,Laborers,Trade: type 7,F,15466,4101,5879,240000,3662,Cash loans,0
1005869,545040.0,450000.0,0.0,0.628598,0.0,-2857.67,-2265.33,8.59575,27612.3,47212.2,Core staff,Self-employed,F,21646,4765,8926,260000,365243,Cash loans,0
1005870,760226.0,679500.0,0.863141,0.78861,0.689479,-665.8,2115.5,6.0,3044.42,3046.46,0,0,F,17317,875,9024,280000,3039,Cash loans,0
1005871,497520.0,450000.0,0.0,0.651058,0.659406,-1611.86,-780.333,10.5,41790.3,129403.0,Managers,Security,M,16641,26,5636,300000,1192,Cash loans,0
1005872,760226.0,679500.0,0.811221,0.176256,0.486653,-1588.83,-1119.8,12.4783,2579.31,7427.21,Security staff,Business Entity Type 3,M,19587,3118,6099,320000,365243,Cash loans,0
1005873,191880.0,180000.0,0.0,0.327633,0.569149,-1274.8,-842.6,8.22826,11642.0,90480.2,Drivers,Self-employed,M,19374,2800,3480,340000,3001,Cash loans,0
1005874,314055.0,238500.0,0.164965,0.596265,0.501075,-963.8,1014.9,6.28333,39851.0,74038.2,Drivers,Self-employed,M,12423,1697,2851,360000,2972,Cash loans,0
1005875,450000.0,450000.0,0.0,0.571759,0.657784,-1398.0,-33.0,8.0,8768.78,25420.9,Laborers,Self-employed,F,19868,3428,133,380000,4316,Cash loans,0
1005876,187704.0,148500.0,0.0,0.727044,0.48305,-383.333,652.333,9.25,82097.3,1497250.0,Laborers,Business Entity Type 2,M,22161,4461,11155,400000,6924,Cash loans,0
1005877,1078200.0,900000.0,0.559209,0.604173,0.736623,-1363.22,-252.125,11.5714,146156.0,1247260.0,Laborers,Construction,M,12574,676,1599,420000,689,Cash loans,0
1005878,1350000.0,1350000.0,0.0,0.664871,0.0,-1937.0,-814.0,11.8857,13944.1,39561.6,Laborers,XNA,F,14941,4132,9046,440000,1454,Cash loans,0
1005879,1129500.0,1129500.0,0.0,0.270467,0.0,-47.0,0.0,6.27273,4846.75,8616.87,Managers,Business Entity Type 3,M,19123,2632,102,460000,478,Cash loans,1
1005880,1125000.0,1125000.0,0.583569,0.172766,0.656158,-1548.6,-1340.4,4.9,16419.4,20484.8,Core staff,School,F,13281,5568,3885,100000,1350,Cash loans,0
1005881,450000.0,450000.0,0.0,0.336562,0.694093,-1172.4,-732.2,10.2105,5361.53,24184.4,Medicine staff,Medicine,F,10399,3058,3107,120000,818,Cash loans,0
1005882,557771.0,481500.0,0.0,0.715732,0.204423,-140.333,1478.67,21.75,113270.0,183047.0,Laborers,Business Entity Type 3,F,11375,1613,425,140000,2559,Cash loans,0
1005883,604152.0,540000.0,0.846278,0.45358,0.665855,-978.6,-711.0,5.7619,14303.4,21622.2,Laborers,Business Entity Type 3,F,21138,4179,11346,160000,365243,Cash loans,0
1005884,545040.0,450000.0,0.547835,0.660025,0.770087,-1663.0,-1265.78,5.52632,12714.3,67748.1,Laborers,Transport: type 4,M,12362,4363,6509,180000,2821,Cash loans,0
1005885,450000.0,450000.0,0.0,0.694858,0.0,-2031.0,-1843.0,0.0,0.0,0.0,Laborers,Other,F,19435,2947,10961,200000,125,Revolving loans,0
1005886,270000.0,270000.0,0.0,0.577846,0.0,0.0,0.0,12.2449,6788.58,34830.1,Laborers,Business Entity Type 3,M,12665,4079,6723,220000,860,Revolving loans,0
1005887,675000.0,675000.0,0.0,0.402644,0.553165,-2189.0,708.0,0.0,0.0,0.0,Drivers,Business Entity Type 3,M,17462,992,7422,240000,2579,Cash loans,0
1005888,601677.0,423000.0,0.29042,0.671522,0.692559,-933.0,-137.5,3.0,4854.92,4860.36,Cooking staff,Other,F,13497,5403,1672,260000,1187,Cash loans,0
1005889,835605.0,697500.0,0.428838,0.579057,0.0,0.0,0.0,13.6154,8452.75,78750.0,Sales staff,Business Entity Type 3,F,11798,3010,3877,280000,358,Cash loans,0
1005890,136287.0,103500.0,0.0,0.694111,0.806149,-1182.83,-1023.5,7.16981,7529.0,8152.69,Core staff,School,F,20951,4498,7215,300000,5083,Cash loans,0
1005891,239850.0,225000.0,0.0,0.160405,0.772631,-1168.0,-802.5,7.25758,18633.8,61319.3,Laborers,Business Entity Type 3,M,16223,4808,9166,320000,282,Cash loans,0
1005892,450000.0,900000.0,0.0,0.0,0.792264,-778.0,-413.0,6.25806,13279.2,339125.0,Drivers,Transport: type 4,M,15209,4143,2138,340000,7581,Revolving loans,0
1005893,675000.0,675000.0,0.0,0.236583,0.785052,-1906.5,-1725.0,12.0,24063.6,33716.5,High skill tech staff,University,F,17633,1168,4948,360000,2435,Cash loans,0
1005894,1546020.0,1350000.0,0.0,0.280955,0.0,0.0,0.0,5.5,8121.79,11328.7,Core staff,Legal Services,M,20455,2996,4095,380000,365243,Cash loans,0
1005895,405000.0,405000.0,0.552586,0.751081,0.472253,-1636.0,4598.5,11.0988,6551.1,12703.3,Sales staff,Self-employed,F,19374,2936,5062,400000,528,Revolving loans,0
1005896,900000.0,900000.0,0.533884,0.620146,0.0,-1089.0,-789.8,11.9,9390.03,14686.5,Accountants,Business Entity Type 3,F,13436,3401,3300,420000,2047,Cash loans,0
1005897,454500.0,454500.0,0.884577,0.400095,0.37065,-984.455,-608.091,8.56364,25228.5,148500.0,High skill tech staff,Transport: type 4,M,15571,2880,3890,440000,3909,Cash loans,0
1005898,625500.0,625500.0,0.753555,0.584893,0.0,-1592.67,8795.33,3.33333,27969.6,46354.1,Drivers,Construction,M,12979,2035,6605,460000,2872,Cash loans,0
1005899,787086.0,657000.0,0.0,0.722687,0.0,-1535.44,-966.333,0.0,7279.17,49867.9,Security staff,Government,M,15439,3956,6544,480000,923,Cash loans,0
1005900,227520.0,180000.0,0.265033,0.378683,0.321735,-1461.33,9237.0,8.50909,27018.8,130786.0,Laborers,Agriculture,M,11250,3467,1752,500000,3304,Cash loans,0
1005901,1288350.0,1125000.0,0.0,0.549143,0.220095,-951.25,-505.25,3.0,4323.68,8278.61,Laborers,XNA,F,23758,4355,9960,520000,365243,Cash loans,0
1005902,147888.0,117000.0,0.0,0.521081,0.639708,-1337.67,356.667,4.55556,3878.31,26123.7,Laborers,Self-employed,M,18416,1952,6957,540000,373,Cash loans,0
1005903,1546020.0,1350000.0,0.240512,0.0563056,0.0,-1966.8,-1450.0,4.98214,7208.99,42424.8,Accountants,Business Entity Type 3,F,12498,4283,5525,560000,2792,Cash loans,0
1005904,888840.0,675000.0,0.248902,0.27143,0.146442,-573.6,-10.6,18.9333,8994.56,11445.5,Core staff,School,F,11896,2879,536,580000,875,Cash loans,0
1005905,819000.0,819000.0,0.0,0.435187,0.713631,-1733.5,-1383.0,4.0,18851.9,18851.9,Laborers,Business Entity Type 2,M,15823,4628,7495,600000,9173,Cash loans,0
1005906,945000.0,945000.0,0.0,0.065844,0.691021,-1216.2,-279.2,5.04348,8159.87,19676.3,Core staff,Kindergarten,F,17153,700,623,620000,985,Cash loans,0
1005907,1786500.0,1786500.0,0.0,0.3537,0.0,-1254.36,-76.3846,11.664,79197.1,1710850.0,Core staff,Police,M,22214,4407,4819,640000,365243,Cash loans,0
1005908,270000.0,270000.0,0.0,0.411219,0.360613,-45.0,12768.0,8.0,9210.71,26224.8,Managers,Business Entity Type 3,M,14138,3672,8242,660000,1418,Revolving loans,0
1005909,900000.0,900000.0,0.0,0.642902,0.710674,-1390.5,-1090.0,4.675,3639.13,5785.42,Laborers,Business Entity Type 3,F,15820,4991,1259,680000,568,Cash loans,0
1005910,225000.0,225000.0,0.291299,0.74372,0.179822,-1359.0,953.5,11.5,33709.1,60674.8,Laborers,XNA,F,9475,1576,89,100000,719,Cash loans,0
1005911,339242.0,238500.0,0.690263,0.672814,0.425893,-205.333,829.0,5.0303,20399.2,110099.0,Sales staff,Business Entity Type 2,F,11400,4068,798,120000,2456,Cash loans,0
1005912,545040.0,450000.0,0.0,0.597581,0.429424,-862.667,56.6667,9.86842,11337.9,12046.8,Core staff,Government,F,18516,2044,10871,140000,2395,Cash loans,0
1005913,364356.0,261000.0,0.0,0.624869,0.667458,-1464.14,-890.286,15.9277,45174.6,283865.0,Laborers,Business Entity Type 3,F,23030,4174,10654,160000,2395,Cash loans,0
1005914,1009640.0,967500.0,0.0244175,0.543756,0.315472,-186.0,-138.4,6.16667,9664.59,45757.9,Accountants,Business Entity Type 3,F,10343,2857,730,180000,909,Cash loans,1
1005915,450000.0,450000.0,0.0,0.717038,0.526295,-733.5,-261.25,5.4,21241.2,37926.4,Core staff,Industry: type 10,M,19581,3144,8503,200000,365243,Revolving loans,0
1005916,906228.0,810000.0,0.0,0.225077,0.570917,-491.0,-15.0,8.91892,15446.3,147197.0,Managers,Self-employed,F,24657,4589,770,220000,365243,Cash loans,0
1005917,450000.0,450000.0,0.0,0.636562,0.0,0.0,0.0,8.83871,9940.79,43197.8,Core staff,Police,M,11477,642,627,240000,2354,Cash loans,0
1005918,942300.0,675000.0,0.0,0.71318,0.488455,-821.857,-49.0,5.42857,4265.37,10115.9,Managers,Industry: type 9,F,14979,4011,7769,260000,1458,Cash loans,0
1005919,225000.0,225000.0,0.0,0.126356,0.0,0.0,0.0,6.25,5292.51,12596.0,Drivers,Self-employed,M,13036,2349,1921,280000,1597,Cash loans,0
1005920,545040.0,450000.0,0.0,0.524343,0.597192,-1425.58,-867.083,4.375,9956.45,15146.3,Sales staff,Trade: type 3,F,22253,3950,13313,300000,365243,Cash loans,0
1005921,675000.0,675000.0,0.0,0.574461,0.639708,-392.0,885.0,16.575,22069.2,150439.0,Laborers,XNA,F,16434,4493,7328,320000,3852,Cash loans,1
1005922,343800.0,225000.0,0.0,0.789549,0.772631,-1728.33,-877.667,14.6812,11549.0,14690.1,Security staff,Police,M,15533,3905,9518,340000,5280,Cash loans,0
1005923,1040460.0,868500.0,0.0,0.723401,0.684828,-1288.25,28.375,16.775,8604.13,15359.2,Laborers,Military,M,21667,4423,4240,360000,365243,Cash loans,0
1005924,1018900.0,850500.0,0.27737,0.440257,0.0,0.0,0.0,2.47619,5671.23,7367.81,Laborers,Business Entity Type 3,F,10295,645,3996,380000,855,Cash loans,0
1005925,203760.0,180000.0,0.700491,0.540972,0.683269,-938.0,-812.0,6.0,4087.03,5383.98,Core staff,School,F,16723,279,10991,400000,1337,Cash loans,0
1005926,317979.0,274500.0,0.839513,0.597534,0.617826,-490.5,225.25,3.0,16570.8,16572.3,Managers,Government,F,12569,4710,3737,420000,1774,Cash loans,0
1005927,162257.0,162257.0,0.271815,0.149583,0.0,0.0,0.0,4.35,26185.7,45741.4,Laborers,Self-employed,M,8642,178,8597,440000,785,Cash loans,0
1005928,871335.0,715500.0,0.272049,0.456991,0.0,-1188.67,-702.667,8.0,3990.04,10032.1,Drivers,Transport: type 4,M,9921,1095,4561,460000,416,Cash loans,0
1005929,834048.0,720000.0,0.0,0.592095,0.0,-2385.0,-1899.0,7.06122,25449.0,62013.6,Sales staff,Self-employed,F,19247,2801,10488,100000,1808,Cash loans,0
1005930,270000.0,270000.0,0.0,0.647692,0.768808,-1727.75,-1610.0,12.2716,14548.8,105341.0,Accountants,Self-employed,F,15984,4206,7311,120000,330,Revolving loans,0
1005931,168102.0,148500.0,0.0,0.687624,0.706205,-1317.6,-856.2,3.75,24785.2,48821.0,Laborers,XNA,M,24899,4341,4367,140000,365243,Cash loans,0
1005932,135000.0,135000.0,0.0,0.588885,0.701696,-536.333,-171.333,10.5769,9539.1,10231.0,Laborers,Industry: type 7,M,23325,1148,11779,160000,365243,Cash loans,0
1005933,1546020.0,1350000.0,0.0,0.356695,0.0,-586.6,225.333,16.125,17769.9,26251.3,Cleaning staff,Business Entity Type 3,F,18817,141,2199,180000,864,Cash loans,0
1005934,298512.0,270000.0,0.0,0.574429,0.758393,-1494.55,-965.7,3.0,40261.2,40261.3,Laborers,Industry: type 11,M,19240,2771,7074,200000,11696,Cash loans,0
